day,slot,category,role,person_id,person_name,shortage_count
2025-01-20,2,SIMPLE,-,AH,AH,
2025-01-20,2,SIMPLE,-,AK,AK,
2025-01-20,2,SIMPLE,-,AM,AM,
2025-01-20,2,SIMPLE,-,AO,AO,
2025-01-20,2,SIMPLE,-,AP,AP,
2025-01-20,2,SIMPLE,-,AQ,AQ,
2025-01-20,3,C3,AMB_CHEF,J,J,
2025-01-20,3,C3,AMB_CHEF,L,L,
2025-01-20,3,C3,AMB_EQUI_SUAP,F,F,
2025-01-20,3,C3,AMB_EQUI_SUAP,W,W,
2025-01-20,3,C3,FPT_COND,AH,AH,
2025-01-20,3,C3,FPT_EQUI_INC,D,D,
2025-01-20,3,SHORTAGE,AMB_COND,,,2
2025-01-20,3,SHORTAGE,FPT_CHEF,,,1
2025-01-20,4,SIMPLE,-,AH,AH,
2025-01-20,4,SIMPLE,-,AI,AI,
2025-01-20,4,SIMPLE,-,AJ,AJ,
2025-01-20,4,SIMPLE,-,AK,AK,
2025-01-20,4,SIMPLE,-,AL,AL,
2025-01-20,4,SIMPLE,-,AN,AN,
2025-01-20,4,SIMPLE,-,AO,AO,
2025-01-20,4,SIMPLE,-,AP,AP,
2025-01-21,1,SIMPLE,-,AN,AN,
2025-01-21,1,SIMPLE,-,AQ,AQ,
2025-01-21,1,SIMPLE,-,AR,AR,
2025-01-21,2,SIMPLE,-,AB,AB,
2025-01-21,2,SIMPLE,-,AC,AC,
2025-01-21,2,SIMPLE,-,AF,AF,
2025-01-21,2,SIMPLE,-,AG,AG,
2025-01-21,2,SIMPLE,-,AM,AM,
2025-01-21,2,SIMPLE,-,AO,AO,
2025-01-21,2,SIMPLE,-,AR,AR,
2025-01-21,2,SIMPLE,-,Z,Z,
2025-01-21,3,C3,AMB_CHEF,V,V,
2025-01-21,3,C3,AMB_CHEF,X,X,
2025-01-21,3,C3,AMB_COND,AE,AE,
2025-01-21,3,C3,AMB_COND,H,H,
2025-01-21,3,C3,AMB_EQUI_SUAP,B,B,
2025-01-21,3,C3,AMB_EQUI_SUAP,U,U,
2025-01-21,3,C3,FPT_CHEF,AN,AN,
2025-01-21,3,C3,FPT_COND,Q,Q,
2025-01-21,3,C3,FPT_EQUI_INC,AO,AO,
2025-01-21,4,SIMPLE,-,AA,AA,
2025-01-21,4,SIMPLE,-,AC,AC,
2025-01-21,4,SIMPLE,-,AD,AD,
2025-01-21,4,SIMPLE,-,AF,AF,
2025-01-21,4,SIMPLE,-,AH,AH,
2025-01-21,4,SIMPLE,-,AI,AI,
2025-01-21,4,SIMPLE,-,AK,AK,
2025-01-21,4,SIMPLE,-,AN,AN,
2025-01-22,1,SIMPLE,-,AO,AO,
2025-01-22,1,SIMPLE,-,AQ,AQ,
2025-01-22,1,SIMPLE,-,AR,AR,
2025-01-22,2,SIMPLE,-,AG,AG,
2025-01-22,2,SIMPLE,-,AJ,AJ,
2025-01-22,2,SIMPLE,-,AK,AK,
2025-01-22,2,SIMPLE,-,AL,AL,
2025-01-22,2,SIMPLE,-,AM,AM,
2025-01-22,2,SIMPLE,-,AO,AO,
2025-01-22,2,SIMPLE,-,AP,AP,
2025-01-22,2,SIMPLE,-,AQ,AQ,
2025-01-22,3,C3,AMB_CHEF,G,G,
2025-01-22,3,C3,AMB_CHEF,J,J,
2025-01-22,3,C3,AMB_COND,AB,AB,
2025-01-22,3,C3,AMB_COND,X,X,
2025-01-22,3,C3,AMB_EQUI_SUAP,AF,AF,
2025-01-22,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-01-22,3,C3,FPT_CHEF,AN,AN,
2025-01-22,3,C3,FPT_COND,Q,Q,
2025-01-22,3,C3,FPT_EQUI_INC,N,N,
2025-01-22,4,SIMPLE,-,AC,AC,
2025-01-22,4,SIMPLE,-,AD,AD,
2025-01-22,4,SIMPLE,-,AH,AH,
2025-01-22,4,SIMPLE,-,AJ,AJ,
2025-01-22,4,SIMPLE,-,AK,AK,
2025-01-22,4,SIMPLE,-,AO,AO,
2025-01-22,4,SIMPLE,-,AQ,AQ,
2025-01-22,4,SIMPLE,-,AR,AR,
2025-01-23,1,SIMPLE,-,AO,AO,
2025-01-23,1,SIMPLE,-,AP,AP,
2025-01-23,1,SIMPLE,-,AQ,AQ,
2025-01-23,2,SIMPLE,-,AI,AI,
2025-01-23,2,SIMPLE,-,AJ,AJ,
2025-01-23,2,SIMPLE,-,AL,AL,
2025-01-23,2,SIMPLE,-,AM,AM,
2025-01-23,2,SIMPLE,-,AN,AN,
2025-01-23,2,SIMPLE,-,AP,AP,
2025-01-23,2,SIMPLE,-,AQ,AQ,
2025-01-23,2,SIMPLE,-,AR,AR,
2025-01-23,3,C3,AMB_CHEF,G,G,
2025-01-23,3,C3,AMB_CHEF,V,V,
2025-01-23,3,C3,AMB_COND,AI,AI,
2025-01-23,3,C3,AMB_COND,H,H,
2025-01-23,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-01-23,3,C3,AMB_EQUI_SUAP,W,W,
2025-01-23,3,C3,FPT_CHEF,L,L,
2025-01-23,3,C3,FPT_COND,AB,AB,
2025-01-23,3,C3,FPT_EQUI_INC,S,S,
2025-01-23,4,SIMPLE,-,AF,AF,
2025-01-23,4,SIMPLE,-,AG,AG,
2025-01-23,4,SIMPLE,-,AH,AH,
2025-01-23,4,SIMPLE,-,AJ,AJ,
2025-01-23,4,SIMPLE,-,AK,AK,
2025-01-23,4,SIMPLE,-,AL,AL,
2025-01-23,4,SIMPLE,-,AO,AO,
2025-01-23,4,SIMPLE,-,AP,AP,
2025-01-24,1,SIMPLE,-,AN,AN,
2025-01-24,1,SIMPLE,-,AO,AO,
2025-01-24,1,SIMPLE,-,AP,AP,
2025-01-24,2,SIMPLE,-,AF,AF,
2025-01-24,2,SIMPLE,-,AH,AH,
2025-01-24,2,SIMPLE,-,AI,AI,
2025-01-24,2,SIMPLE,-,AK,AK,
2025-01-24,2,SIMPLE,-,AL,AL,
2025-01-24,2,SIMPLE,-,AP,AP,
2025-01-24,2,SIMPLE,-,AQ,AQ,
2025-01-24,2,SIMPLE,-,AR,AR,
2025-01-24,3,C3,AMB_CHEF,X,X,
2025-01-24,3,C3,AMB_COND,AH,AH,
2025-01-24,3,C3,AMB_COND,AI,AI,
2025-01-24,3,C3,AMB_EQUI_SUAP,AR,AR,
2025-01-24,3,C3,AMB_EQUI_SUAP,C,C,
2025-01-24,3,C3,FPT_CHEF,J,J,
2025-01-24,3,C3,FPT_COND,AE,AE,
2025-01-24,3,C3,FPT_EQUI_INC,N,N,
2025-01-24,3,SHORTAGE,AMB_CHEF,,,1
2025-01-24,4,SIMPLE,-,AF,AF,
2025-01-24,4,SIMPLE,-,AG,AG,
2025-01-24,4,SIMPLE,-,AI,AI,
2025-01-24,4,SIMPLE,-,AK,AK,
2025-01-24,4,SIMPLE,-,AL,AL,
2025-01-24,4,SIMPLE,-,AM,AM,
2025-01-24,4,SIMPLE,-,AO,AO,
2025-01-24,4,SIMPLE,-,AR,AR,
2025-01-25,1,SIMPLE,-,AM,AM,
2025-01-25,1,SIMPLE,-,AP,AP,
2025-01-25,1,SIMPLE,-,AQ,AQ,
2025-01-25,2,SIMPLE,-,AA,AA,
2025-01-25,2,SIMPLE,-,AE,AE,
2025-01-25,2,SIMPLE,-,AH,AH,
2025-01-25,2,SIMPLE,-,AI,AI,
2025-01-25,2,SIMPLE,-,AM,AM,
2025-01-25,2,SIMPLE,-,AP,AP,
2025-01-25,2,SIMPLE,-,X,X,
2025-01-25,2,SIMPLE,-,Y,Y,
2025-01-25,3,C3,AMB_CHEF,G,G,
2025-01-25,3,C3,AMB_CHEF,H,H,
2025-01-25,3,C3,AMB_COND,AB,AB,
2025-01-25,3,C3,AMB_COND,AE,AE,
2025-01-25,3,C3,AMB_EQUI_SUAP,AG,AG,
2025-01-25,3,C3,AMB_EQUI_SUAP,AR,AR,
2025-01-25,3,C3,FPT_CHEF,AN,AN,
2025-01-25,3,C3,FPT_COND,Q,Q,
2025-01-25,3,C3,FPT_EQUI_INC,K,K,
2025-01-25,4,SIMPLE,-,AD,AD,
2025-01-25,4,SIMPLE,-,AI,AI,
2025-01-25,4,SIMPLE,-,AK,AK,
2025-01-25,4,SIMPLE,-,AN,AN,
2025-01-25,4,SIMPLE,-,AO,AO,
2025-01-25,4,SIMPLE,-,AP,AP,
2025-01-25,4,SIMPLE,-,AQ,AQ,
2025-01-25,4,SIMPLE,-,Z,Z,
2025-01-26,1,SIMPLE,-,AN,AN,
2025-01-26,1,SIMPLE,-,AO,AO,
2025-01-26,1,SIMPLE,-,AQ,AQ,
2025-01-26,2,SIMPLE,-,AC,AC,
2025-01-26,2,SIMPLE,-,AD,AD,
2025-01-26,2,SIMPLE,-,AE,AE,
2025-01-26,2,SIMPLE,-,AI,AI,
2025-01-26,2,SIMPLE,-,AO,AO,
2025-01-26,2,SIMPLE,-,AP,AP,
2025-01-26,2,SIMPLE,-,AQ,AQ,
2025-01-26,2,SIMPLE,-,Y,Y,
2025-01-26,3,C3,AMB_CHEF,J,J,
2025-01-26,3,C3,AMB_CHEF,V,V,
2025-01-26,3,C3,AMB_COND,H,H,
2025-01-26,3,C3,AMB_COND,X,X,
2025-01-26,3,C3,AMB_EQUI_SUAP,AO,AO,
2025-01-26,3,C3,AMB_EQUI_SUAP,E,E,
2025-01-26,3,C3,FPT_CHEF,AA,AA,
2025-01-26,3,C3,FPT_COND,AI,AI,
2025-01-26,3,C3,FPT_EQUI_INC,AK,AK,
2025-01-26,4,SIMPLE,-,AE,AE,
2025-01-26,4,SIMPLE,-,AF,AF,
2025-01-26,4,SIMPLE,-,AJ,AJ,
2025-01-26,4,SIMPLE,-,AM,AM,
2025-01-26,4,SIMPLE,-,AN,AN,
2025-01-26,4,SIMPLE,-,AO,AO,
2025-01-26,4,SIMPLE,-,AP,AP,
2025-01-26,4,SIMPLE,-,AQ,AQ,
2025-01-27,1,SIMPLE,-,AO,AO,
2025-01-27,1,SIMPLE,-,AP,AP,
2025-01-27,1,SIMPLE,-,AQ,AQ,
2025-01-27,2,SIMPLE,-,AC,AC,
2025-01-27,2,SIMPLE,-,AD,AD,
2025-01-27,2,SIMPLE,-,AF,AF,
2025-01-27,2,SIMPLE,-,AL,AL,
2025-01-27,2,SIMPLE,-,AM,AM,
2025-01-27,2,SIMPLE,-,AN,AN,
2025-01-27,2,SIMPLE,-,AP,AP,
2025-01-27,2,SIMPLE,-,AR,AR,
2025-01-27,3,C3,AMB_CHEF,G,G,
2025-01-27,3,C3,AMB_CHEF,V,V,
2025-01-27,3,C3,AMB_COND,AH,AH,
2025-01-27,3,C3,AMB_COND,X,X,
2025-01-27,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-01-27,3,C3,AMB_EQUI_SUAP,M,M,
2025-01-27,3,C3,FPT_CHEF,AA,AA,
2025-01-27,3,C3,FPT_COND,AB,AB,
2025-01-27,3,C3,FPT_EQUI_INC,AC,AC,
2025-01-27,4,SIMPLE,-,AE,AE,
2025-01-27,4,SIMPLE,-,AF,AF,
2025-01-27,4,SIMPLE,-,AG,AG,
2025-01-27,4,SIMPLE,-,AH,AH,
2025-01-27,4,SIMPLE,-,AI,AI,
2025-01-27,4,SIMPLE,-,AN,AN,
2025-01-27,4,SIMPLE,-,AQ,AQ,
2025-01-27,4,SIMPLE,-,AR,AR,
2025-01-28,1,SIMPLE,-,AN,AN,
2025-01-28,1,SIMPLE,-,AO,AO,
2025-01-28,1,SIMPLE,-,AP,AP,
2025-01-28,2,SIMPLE,-,AE,AE,
2025-01-28,2,SIMPLE,-,AH,AH,
2025-01-28,2,SIMPLE,-,AJ,AJ,
2025-01-28,2,SIMPLE,-,AM,AM,
2025-01-28,2,SIMPLE,-,AN,AN,
2025-01-28,2,SIMPLE,-,AO,AO,
2025-01-28,2,SIMPLE,-,AQ,AQ,
2025-01-28,2,SIMPLE,-,AR,AR,
2025-01-28,3,C3,AMB_CHEF,G,G,
2025-01-28,3,C3,AMB_CHEF,J,J,
2025-01-28,3,C3,AMB_COND,AB,AB,
2025-01-28,3,C3,AMB_COND,AH,AH,
2025-01-28,3,C3,AMB_EQUI_SUAP,E,E,
2025-01-28,3,C3,AMB_EQUI_SUAP,U,U,
2025-01-28,3,C3,FPT_CHEF,AN,AN,
2025-01-28,3,C3,FPT_COND,H,H,
2025-01-28,3,C3,FPT_EQUI_INC,AC,AC,
2025-01-28,4,SIMPLE,-,AD,AD,
2025-01-28,4,SIMPLE,-,AG,AG,
2025-01-28,4,SIMPLE,-,AJ,AJ,
2025-01-28,4,SIMPLE,-,AK,AK,
2025-01-28,4,SIMPLE,-,AL,AL,
2025-01-28,4,SIMPLE,-,AP,AP,
2025-01-28,4,SIMPLE,-,AQ,AQ,
2025-01-28,4,SIMPLE,-,AR,AR,
2025-01-29,1,SIMPLE,-,AN,AN,
2025-01-29,1,SIMPLE,-,AO,AO,
2025-01-29,1,SIMPLE,-,AR,AR,
2025-01-29,2,SIMPLE,-,AB,AB,
2025-01-29,2,SIMPLE,-,AF,AF,
2025-01-29,2,SIMPLE,-,AG,AG,
2025-01-29,2,SIMPLE,-,AH,AH,
2025-01-29,2,SIMPLE,-,AI,AI,
2025-01-29,2,SIMPLE,-,AN,AN,
2025-01-29,2,SIMPLE,-,AO,AO,
2025-01-29,2,SIMPLE,-,AP,AP,
2025-01-29,3,C3,AMB_CHEF,V,V,
2025-01-29,3,C3,AMB_CHEF,X,X,
2025-01-29,3,C3,AMB_COND,H,H,
2025-01-29,3,C3,AMB_COND,Q,Q,
2025-01-29,3,C3,AMB_EQUI_SUAP,W,W,
2025-01-29,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-01-29,3,C3,FPT_CHEF,AA,AA,
2025-01-29,3,C3,FPT_COND,AI,AI,
2025-01-29,3,C3,FPT_EQUI_INC,S,S,
2025-01-29,4,SIMPLE,-,AA,AA,
2025-01-29,4,SIMPLE,-,AB,AB,
2025-01-29,4,SIMPLE,-,AD,AD,
2025-01-29,4,SIMPLE,-,AI,AI,
2025-01-29,4,SIMPLE,-,AM,AM,
2025-01-29,4,SIMPLE,-,AP,AP,
2025-01-29,4,SIMPLE,-,AR,AR,
2025-01-29,4,SIMPLE,-,Z,Z,
2025-01-30,1,SIMPLE,-,AL,AL,
2025-01-30,1,SIMPLE,-,AN,AN,
2025-01-30,1,SIMPLE,-,AP,AP,
2025-01-30,2,SIMPLE,-,AE,AE,
2025-01-30,2,SIMPLE,-,AF,AF,
2025-01-30,2,SIMPLE,-,AG,AG,
2025-01-30,2,SIMPLE,-,AH,AH,
2025-01-30,2,SIMPLE,-,AL,AL,
2025-01-30,2,SIMPLE,-,AN,AN,
2025-01-30,2,SIMPLE,-,AQ,AQ,
2025-01-30,2,SIMPLE,-,AR,AR,
2025-01-30,3,C3,AMB_CHEF,G,G,
2025-01-30,3,C3,AMB_CHEF,X,X,
2025-01-30,3,C3,AMB_COND,AE,AE,
2025-01-30,3,C3,AMB_COND,Q,Q,
2025-01-30,3,C3,AMB_EQUI_SUAP,AG,AG,
2025-01-30,3,C3,AMB_EQUI_SUAP,AJ,AJ,
2025-01-30,3,C3,FPT_CHEF,J,J,
2025-01-30,3,C3,FPT_COND,AB,AB,
2025-01-30,3,C3,FPT_EQUI_INC,AO,AO,
2025-01-30,4,SIMPLE,-,AB,AB,
2025-01-30,4,SIMPLE,-,AC,AC,
2025-01-30,4,SIMPLE,-,AD,AD,
2025-01-30,4,SIMPLE,-,AI,AI,
2025-01-30,4,SIMPLE,-,AJ,AJ,
2025-01-30,4,SIMPLE,-,AL,AL,
2025-01-30,4,SIMPLE,-,AN,AN,
2025-01-30,4,SIMPLE,-,AO,AO,
2025-01-31,1,SIMPLE,-,AO,AO,
2025-01-31,1,SIMPLE,-,AQ,AQ,
2025-01-31,1,SIMPLE,-,AR,AR,
2025-01-31,2,SIMPLE,-,AG,AG,
2025-01-31,2,SIMPLE,-,AH,AH,
2025-01-31,2,SIMPLE,-,AI,AI,
2025-01-31,2,SIMPLE,-,AL,AL,
2025-01-31,2,SIMPLE,-,AM,AM,
2025-01-31,2,SIMPLE,-,AO,AO,
2025-01-31,2,SIMPLE,-,AP,AP,
2025-01-31,2,SIMPLE,-,AQ,AQ,
2025-01-31,3,C3,AMB_CHEF,G,G,
2025-01-31,3,C3,AMB_CHEF,V,V,
2025-01-31,3,C3,AMB_COND,AH,AH,
2025-01-31,3,C3,AMB_COND,AI,AI,
2025-01-31,3,C3,AMB_EQUI_SUAP,N,N,
2025-01-31,3,C3,AMB_EQUI_SUAP,O,O,
2025-01-31,3,C3,FPT_CHEF,AA,AA,
2025-01-31,3,C3,FPT_COND,AB,AB,
2025-01-31,3,C3,FPT_EQUI_INC,C,C,
2025-01-31,4,SIMPLE,-,AA,AA,
2025-01-31,4,SIMPLE,-,AB,AB,
2025-01-31,4,SIMPLE,-,AC,AC,
2025-01-31,4,SIMPLE,-,AD,AD,
2025-01-31,4,SIMPLE,-,AG,AG,
2025-01-31,4,SIMPLE,-,AH,AH,
2025-01-31,4,SIMPLE,-,AJ,AJ,
2025-01-31,4,SIMPLE,-,AQ,AQ,
2025-02-01,1,SIMPLE,-,AO,AO,
2025-02-01,1,SIMPLE,-,AP,AP,
2025-02-01,1,SIMPLE,-,AQ,AQ,
2025-02-01,2,SIMPLE,-,AC,AC,
2025-02-01,2,SIMPLE,-,AD,AD,
2025-02-01,2,SIMPLE,-,AE,AE,
2025-02-01,2,SIMPLE,-,AK,AK,
2025-02-01,2,SIMPLE,-,AM,AM,
2025-02-01,2,SIMPLE,-,AN,AN,
2025-02-01,2,SIMPLE,-,AP,AP,
2025-02-01,2,SIMPLE,-,AQ,AQ,
2025-02-01,3,C3,AMB_CHEF,X,X,
2025-02-01,3,C3,AMB_COND,AH,AH,
2025-02-01,3,C3,AMB_COND,Q,Q,
2025-02-01,3,C3,AMB_EQUI_SUAP,AF,AF,
2025-02-01,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-02-01,3,C3,FPT_CHEF,AA,AA,
2025-02-01,3,C3,FPT_COND,AI,AI,
2025-02-01,3,C3,FPT_EQUI_INC,K,K,
2025-02-01,3,SHORTAGE,AMB_CHEF,,,1
2025-02-01,4,SIMPLE,-,AA,AA,
2025-02-01,4,SIMPLE,-,AD,AD,
2025-02-01,4,SIMPLE,-,AE,AE,
2025-02-01,4,SIMPLE,-,AF,AF,
2025-02-01,4,SIMPLE,-,AM,AM,
2025-02-01,4,SIMPLE,-,AP,AP,
2025-02-01,4,SIMPLE,-,Y,Y,
2025-02-01,4,SIMPLE,-,Z,Z,
2025-02-02,1,SIMPLE,-,AK,AK,
2025-02-02,1,SIMPLE,-,AM,AM,
2025-02-02,1,SIMPLE,-,AQ,AQ,
2025-02-02,2,SIMPLE,-,AA,AA,
2025-02-02,2,SIMPLE,-,AB,AB,
2025-02-02,2,SIMPLE,-,AD,AD,
2025-02-02,2,SIMPLE,-,AH,AH,
2025-02-02,2,SIMPLE,-,AO,AO,
2025-02-02,2,SIMPLE,-,V,V,
2025-02-02,2,SIMPLE,-,Y,Y,
2025-02-02,2,SIMPLE,-,Z,Z,
2025-02-02,3,C3,AMB_CHEF,AN,AN,
2025-02-02,3,C3,AMB_CHEF,V,V,
2025-02-02,3,C3,AMB_COND,AE,AE,
2025-02-02,3,C3,AMB_COND,Q,Q,
2025-02-02,3,C3,AMB_EQUI_SUAP,AR,AR,
2025-02-02,3,C3,AMB_EQUI_SUAP,N,N,
2025-02-02,3,C3,FPT_CHEF,J,J,
2025-02-02,3,C3,FPT_COND,AB,AB,
2025-02-02,3,C3,FPT_EQUI_INC,K,K,
2025-02-02,4,SIMPLE,-,AE,AE,
2025-02-02,4,SIMPLE,-,AF,AF,
2025-02-02,4,SIMPLE,-,AG,AG,
2025-02-02,4,SIMPLE,-,AH,AH,
2025-02-02,4,SIMPLE,-,AI,AI,
2025-02-02,4,SIMPLE,-,AL,AL,
2025-02-02,4,SIMPLE,-,AN,AN,
2025-02-02,4,SIMPLE,-,AQ,AQ,
2025-02-03,1,SIMPLE,-,AI,AI,
2025-02-03,1,SIMPLE,-,AL,AL,
2025-02-03,1,SIMPLE,-,AP,AP,
2025-02-03,2,SIMPLE,-,AC,AC,
2025-02-03,2,SIMPLE,-,AD,AD,
2025-02-03,2,SIMPLE,-,AG,AG,
2025-02-03,2,SIMPLE,-,AJ,AJ,
2025-02-03,2,SIMPLE,-,AK,AK,
2025-02-03,2,SIMPLE,-,AN,AN,
2025-02-03,2,SIMPLE,-,AO,AO,
2025-02-03,2,SIMPLE,-,AQ,AQ,
2025-02-03,3,C3,AMB_CHEF,G,G,
2025-02-03,3,C3,AMB_CHEF,V,V,
2025-02-03,3,C3,AMB_COND,AB,AB,
2025-02-03,3,C3,AMB_COND,AE,AE,
2025-02-03,3,C3,AMB_EQUI_SUAP,AR,AR,
2025-02-03,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-02-03,3,C3,FPT_CHEF,AA,AA,
2025-02-03,3,C3,FPT_COND,AI,AI,
2025-02-03,3,C3,FPT_EQUI_INC,AD,AD,
2025-02-03,4,SIMPLE,-,AD,AD,
2025-02-03,4,SIMPLE,-,AE,AE,
2025-02-03,4,SIMPLE,-,AF,AF,
2025-02-03,4,SIMPLE,-,AG,AG,
2025-02-03,4,SIMPLE,-,AH,AH,
2025-02-03,4,SIMPLE,-,AK,AK,
2025-02-03,4,SIMPLE,-,AM,AM,
2025-02-03,4,SIMPLE,-,AQ,AQ,
2025-02-04,1,SIMPLE,-,AL,AL,
2025-02-04,1,SIMPLE,-,AO,AO,
2025-02-04,1,SIMPLE,-,AP,AP,
2025-02-04,2,SIMPLE,-,AE,AE,
2025-02-04,2,SIMPLE,-,AF,AF,
2025-02-04,2,SIMPLE,-,AG,AG,
2025-02-04,2,SIMPLE,-,AI,AI,
2025-02-04,2,SIMPLE,-,AK,AK,
2025-02-04,2,SIMPLE,-,AN,AN,
2025-02-04,2,SIMPLE,-,AQ,AQ,
2025-02-04,2,SIMPLE,-,AR,AR,
2025-02-04,3,C3,AMB_CHEF,AN,AN,
2025-02-04,3,C3,AMB_CHEF,L,L,
2025-02-04,3,C3,AMB_COND,R,R,
2025-02-04,3,C3,AMB_EQUI_SUAP,AF,AF,
2025-02-04,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-02-04,3,C3,FPT_CHEF,J,J,
2025-02-04,3,C3,FPT_COND,AH,AH,
2025-02-04,3,C3,FPT_EQUI_INC,AO,AO,
2025-02-04,3,SHORTAGE,AMB_COND,,,1
2025-02-04,4,SIMPLE,-,AI,AI,
2025-02-04,4,SIMPLE,-,AJ,AJ,
2025-02-04,4,SIMPLE,-,AK,AK,
2025-02-04,4,SIMPLE,-,AL,AL,
2025-02-04,4,SIMPLE,-,AM,AM,
2025-02-04,4,SIMPLE,-,AN,AN,
2025-02-04,4,SIMPLE,-,AP,AP,
2025-02-04,4,SIMPLE,-,AQ,AQ,
2025-02-05,1,SIMPLE,-,AL,AL,
2025-02-05,1,SIMPLE,-,AP,AP,
2025-02-05,1,SIMPLE,-,AQ,AQ,
2025-02-05,2,SIMPLE,-,AI,AI,
2025-02-05,2,SIMPLE,-,AJ,AJ,
2025-02-05,2,SIMPLE,-,AK,AK,
2025-02-05,2,SIMPLE,-,AL,AL,
2025-02-05,2,SIMPLE,-,AN,AN,
2025-02-05,2,SIMPLE,-,AP,AP,
2025-02-05,2,SIMPLE,-,AQ,AQ,
2025-02-05,2,SIMPLE,-,AR,AR,
2025-02-05,3,C3,AMB_CHEF,V,V,
2025-02-05,3,C3,AMB_COND,AI,AI,
2025-02-05,3,C3,AMB_COND,Q,Q,
2025-02-05,3,C3,AMB_EQUI_SUAP,AD,AD,
2025-02-05,3,C3,AMB_EQUI_SUAP,K,K,
2025-02-05,3,C3,FPT_CHEF,AN,AN,
2025-02-05,3,C3,FPT_COND,AB,AB,
2025-02-05,3,C3,FPT_EQUI_INC,T,T,
2025-02-05,3,SHORTAGE,AMB_CHEF,,,1
2025-02-05,4,SIMPLE,-,AH,AH,
2025-02-05,4,SIMPLE,-,AK,AK,
2025-02-05,4,SIMPLE,-,AL,AL,
2025-02-05,4,SIMPLE,-,AM,AM,
2025-02-05,4,SIMPLE,-,AN,AN,
2025-02-05,4,SIMPLE,-,AP,AP,
2025-02-05,4,SIMPLE,-,AQ,AQ,
2025-02-05,4,SIMPLE,-,AR,AR,
2025-02-06,1,SIMPLE,-,AJ,AJ,
2025-02-06,1,SIMPLE,-,AP,AP,
2025-02-06,1,SIMPLE,-,AR,AR,
2025-02-06,2,SIMPLE,-,AE,AE,
2025-02-06,2,SIMPLE,-,AF,AF,
2025-02-06,2,SIMPLE,-,AH,AH,
2025-02-06,2,SIMPLE,-,AJ,AJ,
2025-02-06,2,SIMPLE,-,AK,AK,
2025-02-06,2,SIMPLE,-,AL,AL,
2025-02-06,2,SIMPLE,-,AO,AO,
2025-02-06,2,SIMPLE,-,AQ,AQ,
2025-02-06,3,C3,AMB_CHEF,H,H,
2025-02-06,3,C3,AMB_CHEF,L,L,
2025-02-06,3,C3,AMB_COND,AE,AE,
2025-02-06,3,C3,AMB_COND,AI,AI,
2025-02-06,3,C3,AMB_EQUI_SUAP,AJ,AJ,
2025-02-06,3,C3,AMB_EQUI_SUAP,AR,AR,
2025-02-06,3,C3,FPT_CHEF,AA,AA,
2025-02-06,3,C3,FPT_COND,AH,AH,
2025-02-06,3,C3,FPT_EQUI_INC,K,K,
2025-02-06,4,SIMPLE,-,AE,AE,
2025-02-06,4,SIMPLE,-,AH,AH,
2025-02-06,4,SIMPLE,-,AJ,AJ,
2025-02-06,4,SIMPLE,-,AL,AL,
2025-02-06,4,SIMPLE,-,AM,AM,
2025-02-06,4,SIMPLE,-,AP,AP,
2025-02-06,4,SIMPLE,-,AQ,AQ,
2025-02-06,4,SIMPLE,-,AR,AR,
2025-02-07,1,SIMPLE,-,AO,AO,
2025-02-07,1,SIMPLE,-,AP,AP,
2025-02-07,1,SIMPLE,-,AQ,AQ,
2025-02-07,2,SIMPLE,-,AB,AB,
2025-02-07,2,SIMPLE,-,AI,AI,
2025-02-07,2,SIMPLE,-,AK,AK,
2025-02-07,2,SIMPLE,-,AL,AL,
2025-02-07,2,SIMPLE,-,AM,AM,
2025-02-07,2,SIMPLE,-,AO,AO,
2025-02-07,2,SIMPLE,-,AP,AP,
2025-02-07,2,SIMPLE,-,AQ,AQ,
2025-02-07,3,C3,AMB_CHEF,G,G,
2025-02-07,3,C3,AMB_CHEF,L,L,
2025-02-07,3,C3,AMB_COND,AI,AI,
2025-02-07,3,C3,AMB_COND,H,H,
2025-02-07,3,C3,AMB_EQUI_SUAP,M,M,
2025-02-07,3,C3,AMB_EQUI_SUAP,O,O,
2025-02-07,3,C3,FPT_CHEF,AN,AN,
2025-02-07,3,C3,FPT_COND,AE,AE,
2025-02-07,3,C3,FPT_EQUI_INC,AK,AK,
2025-02-07,4,SIMPLE,-,AC,AC,
2025-02-07,4,SIMPLE,-,AG,AG,
2025-02-07,4,SIMPLE,-,AH,AH,
2025-02-07,4,SIMPLE,-,AJ,AJ,
2025-02-07,4,SIMPLE,-,AK,AK,
2025-02-07,4,SIMPLE,-,AM,AM,
2025-02-07,4,SIMPLE,-,AO,AO,
2025-02-07,4,SIMPLE,-,AP,AP,
2025-02-08,1,SIMPLE,-,AJ,AJ,
2025-02-08,1,SIMPLE,-,AM,AM,
2025-02-08,1,SIMPLE,-,AR,AR,
2025-02-08,2,SIMPLE,-,AE,AE,
2025-02-08,2,SIMPLE,-,AG,AG,
2025-02-08,2,SIMPLE,-,AI,AI,
2025-02-08,2,SIMPLE,-,AJ,AJ,
2025-02-08,2,SIMPLE,-,AO,AO,
